var_0;var_1;var_2;var_3;var_4;var_5;var_6;err_ds_0;err_ds_1;err_ds_2;err_ds_3;err_ds_4;err_ds_5;err_ds_6;err_ds_7;err_ds_8;err_ds_9;err_ds_10;err_ds_11;err_ds_12;err_ds_13;err_ds_14;err_ds_15;err_ds_16;err_ds_17;err_ds_18;err_ds_19;err_ds_20;err_ds_21;err_ds_22;err_ds_23;err_ds_24;err_ds_25;err_ds_26;err_ds_27;err_ds_28;err_ds_29;err_mean;err_std
49;10;16;23;38;44;33;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.5986703695488707;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;11.844651079321855;1000.0;933.7481107149623;247.8961224822845
27;23;10;47;28;25;43;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
40;34;26;40;25;38;14;0.006980505741302315;1000.0;7.5875263316365;0.0197772917741614;0.10836080848558909;0.022884746988153817;0.11772554339032211;0.9031818725431281;0.1082424964898441;0.252659745622723;0.2837918965699093;0.2020174749244633;0.017051868821263725;0.03980922133502727;1000.0;0.008421436849011714;1000.0;0.24596227623405736;1000.0;2.2518711590272553;0.020094429526808785;0.6548167478601085;0.01036228146674927;0.1777908952497003;1000.0;1000.0;0.026706953208069116;1000.0;0.012188484947635006;0.10367316604934974;233.77272992115806;422.7124135863588
6;12;41;44;34;47;4;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
52;49;9;26;21;39;10;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
15;4;41;41;7;6;45;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
35;46;31;15;15;20;49;1.4757162977885746e-05;0.0040300860727693205;7.282389239516041e-06;4.11735546138286e-06;1.8101407617803404e-05;1.1292525611596998e-05;1.939045866562315e-05;9.184185305490836e-05;8.099055389108124e-05;9.205997016306312e-05;8.416176176759217e-06;1.2206745901712505e-05;3.515344029594555e-06;2.9495551139165526e-06;0.00024502572505941784;1.4305367982126503e-06;1.6024372228428776e-06;1.0036416578519906e-05;0.008121991515144924;0.00025212147402132345;2.5091479255561893e-06;5.569932440727132e-06;1.4654726183915621e-06;4.270318940202372e-06;0.0016550749756902344;0.21406083470446702;8.986053926294511e-07;2.605784076984993e-05;3.856620204778652e-06;2.174501118557475e-05;0.007627049943504478;0.03836751299599745
26;24;24;23;20;28;28;4.920885151835799e-08;0.0002162673099639721;9.369447557718515e-07;1.6755644655880177e-08;1.0962377794822283e-07;2.837564703611842e-07;5.306846761526758e-07;6.757144125671762e-09;1.6380712260777192e-08;4.7582665734696215e-07;7.310440226704571e-08;4.319429127782859e-06;6.7758224281062615e-09;2.7171161724581534e-08;2.062253679176121e-06;1.3047247037713835e-08;7.067404844208884e-07;7.180558210617575e-08;1.2675559750878257e-05;1.503669725186224e-06;3.770776999036312e-09;5.328121476977336e-07;2.590477941706776e-09;4.4036398502220037e-07;1.2357871698164575e-05;0.0006803801603482328;1.4775780401705336e-07;4.397315118229912e-08;5.671113527606376e-09;3.7058462307620217e-07;3.114794539209942e-05;0.00012661280430654336
8;42;5;14;45;25;42;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
9;35;50;42;30;11;26;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
44;7;19;9;48;26;36;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
50;29;34;21;41;35;46;2.058733783112902e-11;5.321838699886037e-09;3.561809400316417e-11;6.293025533697563e-12;2.8644748295664943e-10;9.640121956612294e-12;4.626550127259773e-11;9.690319079641244e-12;1.3394284826856021e-11;1.1254063156172662e-10;1.3537085834108677e-11;1.7964865102684892e-11;2.3946377128539112e-11;1.1516851248108006e-11;3.512154728688933e-09;4.665450306230677e-12;1.8737638788443067e-11;8.588314629591511e-11;1.00831577697384e-08;2.7400186984151635e-11;4.665349913472735e-12;1.2468957878865022e-10;1.2317297864111225e-11;1.0127655569822796e-10;1.0976020270398229e-09;2.3366361970330966e-08;3.795141980888767e-11;3.2945517941098534e-11;5.514160995289745e-12;2.986967017297781e-10;1.4914433393044643e-09;4.557094085952765e-09
9;26;19;10;41;32;32;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;28.48467904258017;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;967.616155968086;174.392337200396
36;12;36;42;33;6;30;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
19;43;26;14;45;40;31;3.8023834268600815e-05;0.010744200974955551;1.9639146578919375e-05;3.4684346189164686e-06;0.00051978661630818;8.049692012380794e-05;1.1236243931187509e-05;3.950585300018264e-06;0.00019267806452885484;0.000860286056295808;0.00010236457269026785;0.0006207844410549649;3.0115662656074668e-05;8.84865951804303e-05;0.005175558171123619;1.5108569819680936e-06;8.64911847241487e-05;6.918993145071923e-05;0.00011675973266876925;0.0024875918529403836;8.422546443117843e-05;1.6719106064293938e-05;1.3642611517262638e-05;4.0342280760975986e-05;0.06834860937158053;1000.0;6.870677601611577e-06;7.083620627319397e-05;3.9578185864267385e-06;2.392760460914194e-05;33.336328725033994;179.50493776268294
47;33;17;39;7;34;23;0.00032507433837234594;0.014887727089143824;0.11197318485383964;0.0002324041622358231;0.00037306357717463814;0.0006628510735870572;0.0025770755921494808;0.00159499701286812;0.008815692388064351;0.0046638191357282945;0.0074707457538035925;0.001172384491228887;0.0003689081673577825;0.0009018581782582961;0.05958718264735813;0.00014526553239812268;0.006793484692135151;0.0007026299972287418;0.3025190852127922;0.11274274122110521;0.0003890400864395398;0.0014740373966022817;0.00018762462820745332;0.0008399302789721785;0.026809866149056914;1000.0;0.00114927525415439;0.0015499670318813892;0.00017470077720359477;0.0016412343933447744;33.355757528370425;179.50133933323215
37;52;6;29;41;31;40;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
43;39;38;12;47;7;9;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
39;18;19;40;39;39;4;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
33;28;48;50;51;5;18;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
23;50;38;17;24;23;29;8.144551576696773e-08;2.4508874768636108e-05;9.369447557718515e-07;7.348307370204966e-08;1.0497655531706627e-07;1.9412206230125612e-07;5.306846761526758e-07;4.879477432951446e-08;1.0910229338067797e-06;4.7582665734696215e-07;1.1373999334645484e-06;4.700881259823083e-06;3.118406764990724e-07;1.4496086305604846e-07;3.927593323840312e-06;6.76726906693323e-08;2.6078367782315612e-05;2.3333090921536453e-07;2.4564947206534362e-05;1.3379415631612252e-05;9.844318606530247e-08;1.8713004147212822e-08;8.101235662201181e-08;3.221879353534209e-07;0.00022705190519993482;5.623813941920573e-05;1.4775780401705336e-07;2.0219864502134236e-06;7.841708283897839e-08;2.766030861939242e-06;1.304723931168328e-05;4.152313263106335e-05
36;27;11;12;44;43;44;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.15276648104786436;2.2537850010258818;1000.0;0.2644863342258822;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;2.499832231996638;1000.0;1000.0;1000.0;1000.0;1000.0;0.3252951470189328;1000.0;833.5165388398439;372.26858190599364
47;5;6;4;45;49;33;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
31;14;30;45;33;8;12;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
10;15;51;47;50;11;45;1000.0;1000.0;1000.0;1000.0;19.0667044493103;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;113.40347067869064;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;937.7490058376001;233.2400728790198
21;32;45;24;5;48;7;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
22;45;46;6;15;46;18;0.0019510439310797519;0.1411169089045275;0.0031322153830724573;0.0019510301022370956;0.0019510185298384514;0.0019510237814221157;0.0019510235220045883;0.0019510260491004353;0.0019510302561532994;0.0019510203853198148;0.0019510201387928066;0.0019510440793654503;0.0019510344554081259;0.0019510197100555836;0.015631288999249343;0.0019510353711919984;0.0023444667569702555;0.0019510306109343691;0.20696945174372375;0.008840290799853611;0.0019510246872242178;0.003726464209242747;0.0019510259014019781;0.0019510239544408123;0.03585401225151407;1000.0;0.0019510362904182693;0.0019510284934854114;0.0019510286029227192;0.0030551601031398264;33.34865636093347;179.5026534660517
41;41;28;25;13;40;31;5.3365068342141274e-09;2.2250161220630615e-08;4.616898630442185e-09;4.659471882335648e-09;5.654749823536968e-09;7.0671488739703285e-09;5.086140825264689e-09;4.5312877146100065e-09;7.385295611996693e-09;7.246549000436208e-09;6.59035726016769e-09;4.7322620603872814e-09;5.247155103643258e-09;4.804046227145356e-09;9.89518621208086e-08;4.949647417708035e-09;1.2506174589150433e-08;9.45863611461901e-09;1.8651273956180668e-07;3.13073001169227e-08;4.505449638543429e-09;7.246346813863681e-09;4.966209884633232e-09;6.745392306250212e-09;4.61335193333974e-09;6.105025846033691e-06;6.109537352257108e-09;7.849558128203094e-09;4.9714603721972964e-09;5.556857264767457e-09;2.1988281335725144e-07;1.0934342413283858e-06
49;38;11;11;7;44;15;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.15465705331838436;2.3791339715263953;1000.0;0.2672045371463723;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;2.4540747797722915;1000.0;1000.0;1000.0;1000.0;1000.0;0.27752037202202634;1000.0;833.5177530237929;372.26587796542805
51;7;27;11;12;37;44;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
6;38;27;21;14;16;5;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
33;42;9;35;43;14;42;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
45;4;36;51;8;31;11;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
37;3;36;21;13;19;19;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
22;45;28;28;22;28;12;1.1682095982661773;1000.0;1000.0;0.19599869968060965;2.8334042299621256;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.4345784369920286;0.5908332816140985;1000.0;0.3172986041451785;25.909260116688916;1000.0;1000.0;1000.0;0.1754954968447623;1000.0;0.28204427986688047;1000.0;1000.0;1000.0;1000.0;1000.0;0.19430070690756376;1000.0;667.7367141150322;469.9117621595027
50;38;34;46;23;12;22;0.06393556783766523;1000.0;1000.0;0.20895262958749208;1000.0;24.79878041108198;2.6489312268014205;8.414162740270829;1000.0;1000.0;1000.0;1000.0;0.2574991485377076;1000.0;1000.0;0.5577541813361232;25.909260116688916;1000.0;1000.0;1000.0;1000.0;1000.0;0.039048240858662306;1000.0;1000.0;1000.0;0.05384253190231359;1000.0;0.032213417814228734;1000.0;635.4328126737571;479.1700718315802
40;7;15;7;16;52;29;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
52;25;38;24;44;46;46;2.7192366825943944e-09;5.321838699886037e-09;2.6339216409522617e-09;7.051131641885228e-10;4.151580822530626e-10;2.534836545036474e-09;7.566989636523828e-09;6.757144125671762e-09;8.23101731140064e-08;9.63201541297518e-09;4.282335223968498e-09;1.0800420632209575e-08;3.26609028216287e-09;5.0201934914617144e-09;2.596500489512684e-07;5.565990898130454e-10;9.458823135873814e-09;2.431275367234659e-09;1.2675559750878257e-05;2.498455013772066e-09;4.2693104196416365e-10;1.4075651139966682e-08;2.0738811160116386e-09;5.145289902706556e-09;1.2357871698164575e-05;5.623813941920573e-05;1.7359980796830055e-09;4.397315118229912e-08;4.813286837092605e-09;1.9858219067320318e-07;2.7320319305504455e-06;1.0412030724576977e-05
52;42;36;16;17;6;33;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
49;30;26;37;51;32;48;2.826027120813604e-10;2.5511435845543832e-06;3.027436949885959e-07;2.07032007066367e-10;5.216800695393608e-10;1.277819305507187e-09;1.1083180102208599e-09;1.0441312030039289e-09;1.146231718411721e-08;3.1482417237814964e-09;1.4139473249156669e-08;2.4180021890960194e-08;3.621398079945763e-10;3.0727419892660317e-09;4.182338532266929e-07;2.32953685661957e-10;7.849792970300968e-09;3.01620250950922e-09;5.451589448906309e-08;5.483719426980456e-08;5.722977547705114e-10;5.712515426917699e-09;1.3968609848226738e-09;1.7288169790325091e-09;1.417839829451075e-07;8.973464666230518e-06;1.3437322552122237e-10;9.755984729253795e-10;5.691206643673864e-10;2.687602839320325e-08;4.202197983641298e-07;1.6535647203921962e-06
45;48;49;24;20;49;5;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
22;41;45;40;11;12;39;0.3112507092021342;1000.0;1000.0;0.32526020268304406;2.8334042299621256;8.919530232473772;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.2866910635315492;168.98953633195393;0.3802584038950306;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.039048240858662306;1000.0;1000.0;1000.0;0.05384253190231359;1000.0;0.026066650696956465;1000.0;672.7388296199055;463.7283507184158
39;31;36;27;10;51;43;1.1563293005698225e-08;2.2250161220630615e-08;1.1472508562838835e-08;1.14532550302588e-08;1.1557831531618624e-08;1.2062507614922272e-08;1.1764945575213001e-08;1.1440261690337522e-08;1.1780809677361587e-08;1.2048783623613009e-08;1.193642672290979e-08;1.2079205107349148e-08;1.1642423931007202e-08;1.1473007434995339e-08;1.3096676419293216e-08;1.1518242547485556e-08;1.185320918644745e-08;1.1703211508528335e-08;1.2176604385260171e-08;1.1932275651223724e-08;1.153523412767702e-08;1.1763771787457692e-08;1.1494992746111588e-08;1.1595145839092059e-08;1.304995140409738e-08;1.199218325724014e-08;1.1715222995216657e-08;1.1878060600140636e-08;1.1556350708704402e-08;1.1641075539860096e-08;1.2167587647753004e-08;1.9132907911474965e-09
15;44;31;19;13;46;44;0.010733651035972368;6.411324740973397;0.10726935443389274;0.00018521389675811003;0.17902500484616604;0.16773444174660776;0.0005136613102097293;0.001560729112157098;0.009744641894119478;0.008075464157601851;0.022168454839361956;0.0006246478434375896;0.0014790787538241578;0.0013502307517513127;1000.0;0.006539422491588024;0.00587692069864821;0.02115363214443517;0.011920406926916751;0.5903221908772974;0.005969423129229163;0.1679285311015562;0.0010259320470777955;0.035622165145281236;5.5895154560660005;2463.834183366781;0.0008064300538949404;0.032952523397779404;0.0006741359936232304;0.014838590011579339;115.90803728141536;471.43438886470466
13;3;44;13;28;18;47;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
50;7;31;49;34;34;20;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
47;52;39;51;31;15;46;0.00803418487064493;1000.0;0.7696083409890166;0.0020164471489590606;0.002069682102747773;0.003744203462169156;0.006335674769928712;0.007447778344373146;0.3308068580612073;0.252659745622723;0.01968588734529143;0.2020174749244633;0.004446966669930984;0.013379918638153354;1000.0;0.005183549443371079;0.056994760768758944;0.01356662669392736;1000.0;2.2518711590272553;0.0036241490872329285;0.009100446293951363;0.002294936231738486;0.08362143557392036;1000.0;1000.0;0.001603996092746309;0.027089312174596893;0.002321830638440495;0.008307953274242809;166.802927777275;372.6172919579614
28;20;48;38;27;34;48;5.606575508662294e-06;0.00857535534876519;7.282389239516041e-06;1.8691399647449116e-06;3.877497961918855e-05;1.1292525611596998e-05;3.4344546030397724e-05;3.196503261142495e-05;1.829130635132925e-05;7.343203092991996e-05;3.964621220328256e-06;1.2206745901712505e-05;3.504681029654992e-06;4.006923425590076e-06;0.001523546228842985;1.4305367982126503e-06;1.4331503395519515e-06;7.3049836159833645e-06;0.008121991515144924;0.0005379574676504324;1.6177030429736585e-06;1.730936071801932e-05;1.4654726183915621e-06;3.5903221457491417e-06;0.0016550749756902344;0.0055749851489908745;3.129728276354286e-07;6.31805522032223e-05;3.856620204778652e-06;2.174501118557475e-05;0.0008786232956076267;0.0022567610796337856
28;44;8;47;23;11;40;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
38;31;15;45;15;48;30;0.010713923014859959;6.409781007807913;1000.0;0.0002932783244223143;0.002635752115465068;0.003271980276020863;0.005046469241736174;0.09638427232916133;0.009760006190261843;0.21971993553389185;0.10345028634054276;0.021371467145739228;0.0007211015087356099;0.0038498692181769484;1000.0;0.002629533211736326;0.21318159583281937;0.009104288910473076;1000.0;0.5900876817437715;0.006169980009687529;0.0325140186657772;0.003424906325478006;0.03558344607998506;1000.0;1000.0;0.0008226097667333403;0.012980104108230063;0.0013313061080345797;0.05596127281538794;166.9283596697542;372.56271220833867
3;29;44;35;19;26;43;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
44;39;43;12;21;41;36;7.296891038478948e-07;7.296891033768175e-07;7.296891038352452e-07;7.296891042671657e-07;7.296891040334153e-07;7.296891039109538e-07;7.296891036292472e-07;7.296891038367512e-07;7.296891046673649e-07;7.296891039789734e-07;7.296891040733114e-07;7.296891041065386e-07;7.296891041654508e-07;7.296891041266083e-07;7.296891033129327e-07;7.296891044170647e-07;7.296891035037191e-07;7.296891037576833e-07;7.296891040189306e-07;7.296891036816709e-07;7.296891038333101e-07;7.296891038287844e-07;7.296891042203984e-07;7.296891039764971e-07;7.296891036625163e-07;7.296891039325595e-07;7.296891038295372e-07;7.29689104132376e-07;7.296891036801823e-07;7.296891035670986e-07;7.296891039070332e-07;2.911745329849183e-16
37;20;38;51;7;36;10;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
32;23;38;39;27;20;14;0.006980505741302315;1000.0;7.5875263316365;0.0197772917741614;0.10836080848558909;0.022884746988153817;0.11772554339032211;0.9031818725431281;0.1082424964898441;0.252659745622723;0.2837918965699093;0.2020174749244633;0.017051868821263725;0.03980922133502727;1000.0;0.008421436849011714;1000.0;0.24596227623405736;1000.0;2.2518711590272553;0.020094429526808785;0.6548167478601085;0.01036228146674927;0.1777908952497003;1000.0;1000.0;0.026706953208069116;1000.0;0.012188484947635006;0.10367316604934974;233.77272992115806;422.7124135863588
40;45;30;44;21;9;18;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
15;8;27;25;9;24;16;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
20;52;43;52;36;31;23;2.1282298571077536e-06;0.01050717299559637;7.282389239516041e-06;2.6152798157932954e-06;7.827540001197244e-05;6.146678658830163e-06;9.999060397623833e-06;6.200368891831756e-07;3.226692120537924e-05;1.3047409994318186e-05;0.00010484459831907297;8.382835015725086e-05;3.5704191338155153e-06;1.8129724300350468e-06;0.004947606655102891;1.4883141922777297e-05;4.607769742134068e-05;5.734107041258432e-05;2.4564947206534362e-05;0.0010864915345751374;2.5653494194196087e-06;2.4755772267386317e-05;8.811424445216558e-07;1.0094583054239977e-05;0.0035124861097390616;0.06820833073805706;1.290353721164995e-05;9.32465096485836e-06;2.6135041406600583e-06;2.392650059282148e-06;0.0029605641275235223;0.012298859707005845
44;22;3;5;23;19;17;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
13;11;51;16;8;32;27;1000.0;1000.0;1000.0;1000.0;1000.0;8.919530232473772;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.08188530804587497;1000.0;1000.0;1000.0;1000.0;0.15858177914425747;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;58.33139714315919;868.9163798154275;334.31581318762954
